Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source	Doi	Sex	Age_Class	Within_Study_Data_Source	Table_Fig_Number	Title	Lastname_author	Source_year	Journal							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	41	Animalia	Arthropoda	Insecta	Hymenoptera					No						0.13	Items	23	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	AHY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	41	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			Yes						0.391	Items	23	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	AHY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	42	Animalia	Arthropoda	Insecta	Blattodea					Yes						0.14	Items	43	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	42	Animalia	Arthropoda	Insecta	Psocodea					Yes						0.023	Items	43	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	42	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha				Yes						0.047	Items	43	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	42	Animalia	Arthropoda	Insecta	Neuroptera					Yes			Larva			0.047	Items	43	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	42	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.047	Items	43	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	42	Animalia	Arthropoda	Insecta	Hymenoptera					No						0.093	Items	43	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	42	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			Yes						0.419	Items	43	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	42	Animalia	Arthropoda	Insecta						Yes			Egg			0.186	Items	43	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	43	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.077	Items	26	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	43	Animalia	Arthropoda	Insecta	Orthoptera					Yes						0.039	Items	26	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	43	Animalia	Arthropoda	Insecta	Blattodea					Yes						0.039	Items	26	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	43	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera				Yes						0.039	Items	26	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	43	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.192	Items	26	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	43	Animalia	Arthropoda	Insecta	Hymenoptera					No						0.115	Items	26	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	43	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			Yes						0.5	Items	26	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	44	Animalia	Arthropoda	Insecta	Orthoptera					Yes						0.111	Items	9	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	44	Animalia	Arthropoda	Insecta	Psocodea					Yes						0.111	Items	9	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	44	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha				Yes						0.111	Items	9	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Black-throated Blue Warbler	Setophaga caerulescens		Parulidae	eBird Clements Checklist v2021	18.25	-77.94				Jamaica	Betheltown in Westmoreland Parish	Deciduous forest	2	2017	2	2017	Winter	44	Animalia	Arthropoda	Insecta	Hymenoptera					No						0.111	Items	9	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
